Origin,Destination,Price
Valence-TGV,Monaco-Monte-Carlo,72.0
Cannes,Valence,73.0
Mâcon-Loché-TGV,Les Arcs-Draguignan,81.0
Lyon-Part-Dieu,Melun,81.0
Dijon-Ville,Cherbourg,86.0
Champagne-Ardenne-TGV,St-Pierre-des-Corps,83.0
Marseille-St-Charles,Beaune,87.0
Laroche-Migennes,Valence-TGV,83.0
Le Mans,Le Creusot-Montceau-Montchanin,87.0
Vendôme-Villiers-sur-Loir,Lille-Europe,101.0
Lille-Flandres,Les Aubrais-Orléans,88.0
Lyon-Perrache-Voyageurs,St-Raphaël-Valescure,86.0
Lyon-St-Exupéry-TGV,St-Raphaël-Valescure,86.0
Lorraine-TGV,TGV Haute-Picardie,95.0
Rives,Paris-Gare-de-Lyon,96.0
Besançon-Viotte,Lisieux,97.0
Le Mans,Lille-Europe,92.0
Avignon-TGV,Laroche-Migennes,92.0
Bordeaux-St-Jean,Paris-Austerlitz,96.0
Angers-St-Laud,Douai,101.0
Lille-Flandres,St-Pierre-des-Corps,101.0
Lille-Flandres,Tours,101.0
Tours,Lille-Europe,101.0
Marseille-St-Charles,Montbéliard,106.0
Aix-en-Provence-TGV,Montbéliard,106.0
Agen,Lyon-Part-Dieu,103.0
La Roche-sur-Foron,Paris-Gare-de-Lyon,109.0
Bellegarde,St-Raphaël-Valescure,98.0
Strasbourg-Ville,TGV Haute-Picardie,110.0
St-Maixent (Deux-Sèvres),TGV Haute-Picardie,106.0
Le Mans,Lorraine-TGV,106.0
Lille-Flandres,Futuroscope,109.0
Arras,Futuroscope,109.0
Fontainebleau-Avon,Aix-en-Provence-TGV,105.0
Lille-Flandres,Nantes,108.0
Nantes,Arras,108.0
Neufchâteau,Toulon,105.0
Beaune,Toulouse-Matabiau,97.0
Le Mans,Valence-TGV,113.0
Antibes,Beaune,116.0
Surgères,TGV Haute-Picardie,112.0
Grenoble,St-Pierre-des-Corps,112.0
Le Mans,Chambéry-Challes-les-Eaux,113.0
Le Croisic,Lyon-Part-Dieu,113.0
Laval,Grenoble,114.0
Bordeaux-St-Jean,Lyon-Part-Dieu,115.0
Dunkerque,Lyon-Perrache-Voyageurs,116.0
Niort,Arras,118.0
St-Maixent (Deux-Sèvres),Arras,118.0
Niort,Douai,118.0
Lille-Flandres,Niort,118.0
St-Maixent (Deux-Sèvres),Lille-Europe,118.0
St-Maixent (Deux-Sèvres),Douai,118.0
Rives,Lille-Europe,118.0
Cluses,TGV Haute-Picardie,119.0
TGV Haute-Picardie,Aix-les-Bains-Le Revard,119.0
Moûtiers-Salins-Brides-les-Bains,Rouen-Rive-Droite,121.0
Aime-La Plagne,Rouen-Rive-Droite,121.0
Landry,Rouen-Rive-Droite,121.0
Le Havre,Albertville,119.0
Le Mans,St-Jean-de-Maurienne-Arvan,120.0
Le Mans,Landry,120.0
Angers-St-Laud,Bourg-St-Maurice,120.0
Angers-St-Laud,Annecy,120.0
Angers-St-Laud,St-Michel-Valloire,120.0
Angers-St-Laud,Annemasse,120.0
Angers-St-Laud,La Roche-sur-Foron,120.0
Lille-Flandres,Vierzon-Ville,97.0
Paris-Est,Charleville-Mézières,48.0
Lille-Europe,Marmande,144.0
Castelnaudary,TGV Haute-Picardie,150.0
Le Pouliguen,Lyon-St-Exupéry-TGV,113.0
Laroche-Migennes,Lyon-St-Exupéry-TGV,73.0
Lyon-St-Exupéry-TGV,Rouen-Rive-Droite,97.0
Lyon-St-Exupéry-TGV,Sens,78.0
Paris-Gare-de-Lyon,Aix-les-Bains-Le Revard,103.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Arras,50.0
Marne-la-Vallée-Chessy,Toulon,121.0
Marne-la-Vallée-Chessy,Douai,52.0
Brive-la-Gaillarde,Marne-la-Vallée-Chessy,101.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Vierzon-Ville,62.0
Châteauroux,Marne-la-Vallée-Chessy,69.0
Marne-la-Vallée-Chessy,Vierzon-Ville,62.0
Massy-TGV,Douai,52.0
Dijon-Ville,Mantes-la-Jolie,65.0
Avignon-Centre,Lyon-St-Exupéry-TGV,51.0
Dijon-Ville,Mantes-la-Jolie,65.0
Montpellier (CNM),Beaune,81.0
Montbard,Lille-Europe,102.0
Mulhouse-Ville,Lille-Europe,136.0
Montbard,Belfort-Montbéliard-TGV,53.0
Mouchard,Paris-Gare-de-Lyon,82.0
Colmar,Chalon-sur-Saône,72.0
Mulhouse-Ville,Chalon-sur-Saône,65.0
Colmar,Lons-le-Saunier,60.0
Mulhouse-Ville,Lons-le-Saunier,52.0
Mulhouse-Ville,Bourg-en-Bresse,64.0
Dijon-Ville,Carcassonne,107.0
Dijon-Ville,Nîmes,84.0
Béziers,Chalon-sur-Saône,81.0
Béziers,Mâcon-Ville,81.0
Mâcon-Ville,Montpellier (CNM),81.0
Perpignan,Chalon-sur-Saône,84.0
Dijon-Ville,Toulouse-Matabiau,122.0
Dijon-Ville,Cannes,124.0
Dijon-Ville,Nice-Ville,124.0
Aix-en-Provence-TGV,Culmont-Chalindrey,98.0
Culmont-Chalindrey,Marseille-St-Charles,98.0
Besançon-Viotte,Avignon-TGV,91.0
Besançon-Franche-Comté-TGV,Valence-TGV,73.0
Valence-TGV,Lons-le-Saunier,53.0
Avignon-TGV,Bourg-en-Bresse,65.0
Nancy-Ville,Marseille-St-Charles,117.0
Avignon-TGV,Toul,107.0
Metz-Ville,Toulon,132.0
Nancy-Ville,Cannes,135.0
Nancy-Ville,Nice-Ville,135.0
Besançon-Viotte,Aix-en-Provence-TGV,111.0
Besançon-Viotte,Montpellier (CNM),111.0
Besançon-Viotte,Lyon-St-Exupéry-TGV,51.0
Mulhouse-Ville,Lyon-St-Exupéry-TGV,78.0
Lyon-Perrache-Voyageurs,Belfort-Montbéliard-TGV,67.0
Lyon-Perrache-Voyageurs,Besançon-Franche-Comté-TGV,51.0
Lille-Flandres,Champagne-Ardenne-TGV,80.0
Nancy-Ville,Futuroscope,112.0
Massy-TGV,Nancy-Ville,77.0
Nancy-Ville,Nantes,121.0
Surgères,Marne-la-Vallée-Chessy,89.0
Lamballe,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),84.0
Marne-la-Vallée-Chessy,St-Jean-de-Luz-Ciboure,112.0
Irun,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),112.0
Marne-la-Vallée-Chessy,Montauban-Ville-Bourbon,109.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Montauban-Ville-Bourbon,109.0
Paris-Austerlitz,Toulouse-Matabiau,109.0
Béziers,Paris-Gare-de-Lyon,116.0
Perpignan,Paris-Gare-de-Lyon,124.0
Nice-Ville,Paris-Gare-de-Lyon,132.0
Massy-Palaiseau-Grande-Ceinture,Valence-TGV,107.0
Paris-Nord,Valence-TGV,107.0
Béziers,Marne-la-Vallée-Chessy,116.0
Béziers,Paris-Nord,116.0
Paris-Montparnasse,Sète,116.0
Castelnaudary,Marne-la-Vallée-Chessy,116.0
Paris-Montparnasse,Narbonne,116.0
Paris-Gare-de-Lyon,Menton,132.0
Paris-Gare-de-Lyon,Monaco-Monte-Carlo,132.0
Cannes,Marne-la-Vallée-Chessy,132.0
Cannes,Paris-Nord,132.0
Paris-Nord,Les Arcs-Draguignan,132.0
Paris-Gare-de-Lyon,Moûtiers-Salins-Brides-les-Bains,118.0
Marne-la-Vallée-Chessy,Moûtiers-Salins-Brides-les-Bains,118.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Moûtiers-Salins-Brides-les-Bains,118.0
Massy-TGV,Landry,118.0
Landry,Paris-Nord,118.0
Massy-TGV,St-Michel-Valloire,113.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Annecy,104.0
Paris-Gare-de-Lyon,Annemasse,108.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Annemasse,108.0
Marne-la-Vallée-Chessy,Évian-les-Bains,108.0
Marne-la-Vallée-Chessy,Thonon-les-Bains,108.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Thonon-les-Bains,108.0
Paris-Nord,Évian-les-Bains,108.0
Paris-Nord,Thonon-les-Bains,108.0
Massy-TGV,St-Gervais-les-Bains-Le Fayet,119.0
Paris-Gare-de-Lyon,Le Creusot-Montceau-Montchanin,82.0
Marne-la-Vallée-Chessy,Le Creusot-Montceau-Montchanin,82.0
Mâcon-Loché-TGV,Marne-la-Vallée-Chessy,83.0
Meuse-TGV,Nancy-Ville,23.5
Avignon-TGV,Montpellier (CNM),25.5
Lyon-Perrache-Voyageurs,Valence,30.0
Aix-en-Provence-TGV,Avignon-TGV,30.0
Avignon-TGV,Valence-TGV,33.0
Lyon-St-Exupéry-TGV,Montélimar,35.0
Le Teil,Lyon-Part-Dieu,35.0
Lyon-Perrache-Voyageurs,Montélimar,35.0
Évreux-Embranchement,Marne-la-Vallée-Chessy,38.0
Montpellier (CNM),Marseille-St-Charles,37.0
Aix-en-Provence-TGV,Montpellier (CNM),37.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Rouen-Rive-Droite,40.0
Mâcon-Ville,Valence,41.0
Avignon-TGV,Toulon,41.0
Laroche-Migennes,Le Creusot-Montceau-Montchanin,46.0
Aix-en-Provence-TGV,Valence,48.0
Caen,Marne-la-Vallée-Chessy,57.0
Lille-Flandres,Paris-Nord,63.0
Valence-TGV,Sète,54.0
Valence,Sète,54.0
Tours,Massy-TGV,65.0
Lyon-Part-Dieu,Miramas,58.0
Avignon-TGV,Cannes,57.0
Champagne-Ardenne-TGV,TGV Haute-Picardie,65.0
Lyon-St-Exupéry-TGV,Montpellier (CNM),65.0
Avignon-TGV,Menton,62.0
Tours,Marne-la-Vallée-Chessy,65.0
Lille-Flandres,Massy-TGV,63.0
Lyon-St-Exupéry-TGV,Marseille-St-Charles,67.0
Avignon-TGV,Bellegarde,64.0
Valence,Les Arcs-Draguignan,65.0
Perpignan,Valence,65.0
Avignon-TGV,Le Creusot-Montceau-Montchanin,68.0
Mâcon-Loché-TGV,Montpellier (CNM),69.0
Lorraine-TGV,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),77.0
Montbard,Lisieux,78.0
Champagne-Ardenne-TGV,Lille-Europe,80.0
Valence-TGV,Antibes,72.0
Valence-TGV,Menton,72.0
Lyon-St-Exupéry-TGV,Perpignan,77.0
Lyon-Perrache-Voyageurs,Sens,78.0
Dijon-Ville,Évreux-Embranchement,82.0
Champagne-Ardenne-TGV,Arras,82.0
Marseille-St-Charles,Bellegarde,77.0
Mâcon-Loché-TGV,Toulon,81.0
Fontainebleau-Avon,Lyon-Part-Dieu,81.0
Le Mans,Champagne-Ardenne-TGV,83.0
Angers-St-Laud,TGV Haute-Picardie,89.0
Toulon,Bellegarde,84.0
Bellegarde,Les Arcs-Draguignan,84.0
Lyon-Part-Dieu,Antibes,86.0
Cannes,Lyon-St-Exupéry-TGV,86.0
Lyon-Part-Dieu,Toulouse-Matabiau,86.0
Culoz,Paris-Gare-de-Lyon,89.0
Agen,Valence-TGV,89.0
Beaune,Sète,84.0
Bordeaux-St-Jean,Paris-Montparnasse,96.0
Carcassonne,Beaune,84.0
Cannes,Mâcon-Loché-TGV,95.0
Mâcon-Loché-TGV,St-Raphaël-Valescure,95.0
St-Nazaire,TGV Haute-Picardie,98.0
Le Croisic,TGV Haute-Picardie,98.0
Champagne-Ardenne-TGV,Nantes,98.0
TGV Haute-Picardie,Le Creusot-Montceau-Montchanin,101.0
La Roche-sur-Foron,Paris-Nord,109.0
Lyon-St-Exupéry-TGV,TGV Haute-Picardie,106.0
Lille-Flandres,Châteauroux,105.0
Chalon-sur-Saône,Toulouse-Matabiau,97.0
Pornichet,Le Creusot-Montceau-Montchanin,107.0
Poitiers,Arras,109.0
Poitiers,Douai,109.0
Marseille-St-Charles,Sens,105.0
Aix-en-Provence-TGV,Sens,105.0
Aix-en-Provence-TGV,Melun,105.0
La Baule-Escoublac,Lille-Europe,108.0
Le Creusot-Montceau-Montchanin,Douai,111.0
Agen,Mâcon-Ville,109.0
Agen,Chalon-sur-Saône,109.0
Lyon-Perrache-Voyageurs,St-Nazaire,109.0
Le Mans,Valence,113.0
Tours,Valence,113.0
Valence,St-Pierre-des-Corps,113.0
Beaune,St-Raphaël-Valescure,116.0
Rouen-Rive-Droite,Valence-TGV,112.0
Laval,Lorraine-TGV,112.0
TGV Haute-Picardie,Valence-TGV,116.0
La Baule-Escoublac,Lyon-Part-Dieu,113.0
Le Croisic,Lyon-Perrache-Voyageurs,113.0
Dole-Ville,Lille-Europe,113.0
Angoulême,Lyon-Perrache-Voyageurs,116.0
Limoges-Bénédictins,Lille-Europe,119.0
Angers-St-Laud,Valence-TGV,116.0
Saumur-Rive-Droite,Valence,116.0
Chambéry-Challes-les-Eaux,TGV Haute-Picardie,119.0
Modane,TGV Haute-Picardie,119.0
Annemasse,TGV Haute-Picardie,119.0
Le Havre,Moûtiers-Salins-Brides-les-Bains,121.0
Le Mans,Moûtiers-Salins-Brides-les-Bains,120.0
Le Mans,Aime-La Plagne,120.0
La Roche-sur-Foron,Douai,127.0
Arras,Aix-les-Bains-Le Revard,127.0
Landry,Nantes,127.0
Modane,Nantes,127.0
St-Avre-la-Chambre,Nantes,127.0
Avignon-TGV,Rouen-Rive-Droite,129.0
Avignon-TGV,Bréauté-Beuzeville,129.0
Nantes,Valence-TGV,132.0
Moûtiers-Salins-Brides-les-Bains,Rennes,132.0
Aime-La Plagne,Rennes,132.0
La Roche-sur-Foron,Rennes,132.0
Laval,Aix-en-Provence-TGV,133.0
Saumur-Rive-Droite,Avignon-TGV,133.0
Saumur-Rive-Droite,Avignon-TGV,133.0
Saumur-Rive-Droite,Marseille-St-Charles,133.0
Avignon-TGV,TGV Haute-Picardie,136.0
Nîmes,TGV Haute-Picardie,136.0
Cluses,St-Brieuc,137.0
Guingamp,Annemasse,137.0
Annecy,St-Brieuc,137.0
St-Jean-de-Maurienne-Arvan,St-Brieuc,137.0
Guingamp,Moûtiers-Salins-Brides-les-Bains,137.0
Modane,St-Brieuc,137.0
Aime-La Plagne,St-Brieuc,137.0
Lorient,Bourg-St-Maurice,137.0
St-Brieuc,St-Michel-Valloire,137.0
Chambéry-Challes-les-Eaux,St-Brieuc,137.0
Landry,Lorient,137.0
St-Avre-la-Chambre,St-Brieuc,137.0
Modane,Redon,137.0
St-Jean-de-Maurienne-Arvan,Redon,137.0
Guingamp,Landry,137.0
Annemasse,Redon,137.0
Annemasse,Auray,137.0
Landry,Redon,137.0
Guingamp,Aix-les-Bains-Le Revard,137.0
St-Avre-la-Chambre,Vannes,137.0
La Roche-sur-Foron,Auray,137.0
Aime-La Plagne,Redon,137.0
St-Brieuc,Aix-les-Bains-Le Revard,137.0
Avignon-TGV,Lille-Europe,144.0
Lille-Flandres,Avignon-TGV,144.0
Avignon-TGV,Douai,144.0
Avignon-TGV,Douai,144.0
Montpellier (CNM),Nantes,142.0
Avignon-TGV,Nantes,142.0
Lille-Europe,Bayonne,144.0
Biarritz,Lille-Europe,144.0
Lille-Europe,St-Jean-de-Luz-Ciboure,144.0
Lille-Flandres,Biarritz,144.0
TGV Haute-Picardie,Bayonne,144.0
Biarritz,Douai,144.0
Agen,Arras,144.0
Arras,Montauban-Ville-Bourbon,144.0
Aix-en-Provence-TGV,Lille-Europe,144.0
Marseille-St-Charles,Arras,144.0
Lille-Flandres,Nîmes,144.0
Montpellier (CNM),Arras,144.0
Brest,Moûtiers-Salins-Brides-les-Bains,147.0
Cluses,Morlaix,147.0
Cluses,Quimper,147.0
Brest,Chambéry-Challes-les-Eaux,147.0
Brest,Landry,147.0
Quimper,St-Michel-Valloire,147.0
Quimper,St-Gervais-les-Bains-Le Fayet,147.0
Morlaix,Bourg-St-Maurice,147.0
Morlaix,Moûtiers-Salins-Brides-les-Bains,147.0
Quimper,Albertville,147.0
Brest,Aix-les-Bains-Le Revard,147.0
Morlaix,Annecy,147.0
Lille-Europe,Agde,150.0
TGV Haute-Picardie,Narbonne,150.0
Carcassonne,Lille-Europe,150.0
Lille-Flandres,Béziers,150.0
Arras,Agde,150.0
Douai,Toulouse-Matabiau,150.0
TGV Haute-Picardie,Toulon,155.0
TGV Haute-Picardie,St-Raphaël-Valescure,155.0
Cannes,TGV Haute-Picardie,155.0
Lille-Flandres,Les Arcs-Draguignan,155.0
Avignon-TGV,Carcassonne,54.0
Bordeaux-St-Jean,Lyon-St-Exupéry-TGV,115.0
Le Croisic,Lyon-St-Exupéry-TGV,113.0
Lyon-St-Exupéry-TGV,Les Arcs-Draguignan,80.0
Paris-Nord,Calais-Fréthun,66.0
Massy-TGV,Lille-Europe,63.0
Belfort,Paris-Gare-de-Lyon,88.0
Lille-Flandres,Marne-la-Vallée-Chessy,63.0
Boulogne-Ville,Paris-Nord,66.0
Calais-Ville,Paris-Nord,66.0
Marne-la-Vallée-Chessy,Arras,50.0
Saumur-Rive-Droite,Massy-TGV,70.0
Lyon-St-Exupéry-TGV,Valence-TGV,30.0
Avignon-TGV,Lyon-Part-Dieu,51.0
Lyon-Perrache-Voyageurs,Valence-TGV,30.0
Dijon-Ville,Paris-Nord,65.0
Paris-Nord,Toulon,121.0
Lille-Europe,Marne-la-Vallée-Chessy,63.0
Lille-Europe,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),63.0
Mulhouse-Ville,Montbard,72.0
Futuroscope,Tarbes,73.0
Lourdes,St-Pierre-des-Corps,82.0
Aix-les-Bains-Le Revard,St-Raphaël-Valescure,100.0
Nîmes,Montauban-Ville-Bourbon,53.0
Mâcon-Ville,Bourg-St-Maurice,50.0
Avignon-TGV,Orange,8.5
Versailles-Chantiers,Lison,52.0
Versailles-Chantiers,Carentan,52.0
Cherbourg,Versailles-Chantiers,52.0
Caen,Massy-Palaiseau-Grande-Ceinture,44.0
Caen,Versailles-Chantiers,44.0
Évreux-Embranchement,Massy-Palaiseau-Grande-Ceinture,17.0
Massy-Palaiseau-Grande-Ceinture,Bernay,24.0
Grenoble,Annecy,24.5
Bourg-en-Bresse,St-Michel-Valloire,38.0
St-Avre-la-Chambre,Bourg-en-Bresse,38.0
Valence-TGV,Montélimar,11.3
Vendôme,Châtellerault,30.0
Angers-St-Laud,Vendôme-Villiers-sur-Loir,31.0
Vendôme-Villiers-sur-Loir,Futuroscope,31.0
Valence-TGV,Aix-les-Bains-Le Revard,37.0
Vendôme,Paris-Montparnasse,39.0
Valence,Agde,43.0
Lyon-St-Exupéry-TGV,Bourg-St-Maurice,44.0
Avignon-TGV,Mouchard,53.0
Aix-en-Provence-TGV,Mouchard,67.0
Agde,Le Creusot-Montceau-Montchanin,75.0
Chambéry-Challes-les-Eaux,Toulon,83.0
Toulon,Aix-les-Bains-Le Revard,85.0
Culoz,Antibes,98.0
Chambéry-Challes-les-Eaux,Antibes,100.0
Chambéry-Challes-les-Eaux,Nice-Ville,102.0
Annecy,Antibes,106.0
Bordeaux-St-Jean,Beaune,105.0
Massy-TGV,Montpellier (CNM),114.0
Massy-TGV,Nîmes,114.0
Montpellier (CNM),Paris-Nord,114.0
Marseille-St-Charles,Paris-Gare-de-Lyon,116.0
Aix-en-Provence-TGV,Mantes-la-Jolie,116.0
Avignon-TGV,Mantes-la-Jolie,116.0
Avignon-TGV,Paris-Gare-de-Lyon,116.0
Avignon-TGV,Massy-Palaiseau-Grande-Ceinture,116.0
Lyon-Part-Dieu,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),97.0
Lyon-Part-Dieu,Mantes-la-Jolie,97.0
Massy-TGV,Lyon-Perrache-Voyageurs,97.0
Versailles-Chantiers,Lyon-Perrache-Voyageurs,97.0
Lyon-St-Exupéry-TGV,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),97.0
Mantes-la-Jolie,Lyon-Perrache-Voyageurs,97.0
Grenoble,Paris-Nord,108.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),École-Valentin,83.0
Vendôme-Villiers-sur-Loir,St-Maixent (Deux-Sèvres),39.0
Cherbourg,Mantes-la-Jolie,60.0
Carcassonne,Marseille-St-Charles,58.0
Avignon-TGV,Toulouse-Matabiau,65.0
Caen,Montbard,78.0
Colmar,Montbéliard,21.0
Lons-le-Saunier,Montbéliard,30.0
Béziers,Montélimar,41.0
Montélimar,Narbonne,43.0
Perpignan,Montélimar,50.0
Béziers,Le Creusot-Montceau-Montchanin,77.0
Strasbourg-Ville,Lorraine-TGV,41.0
Strasbourg-Ville,Paris-Est,107.0
Strasbourg-Ville,Marne-la-Vallée-Chessy,107.0
Colmar,Nîmes,107.0
Colmar,Montpellier (CNM),112.0
Strasbourg-Ville,Lille-Europe,132.0
Strasbourg-Ville,Douai,132.0
Strasbourg-Ville,Le Mans,132.0
Strasbourg-Ville,Tours,132.0
Angers-St-Laud,Strasbourg-Ville,141.0
Strasbourg-Ville,Aix-en-Provence-TGV,124.0
Colmar,Marseille-St-Charles,124.0
Aix-en-Provence-TGV,Belfort-Montbéliard-TGV,124.0
Metz-Ville,Aix-en-Provence-TGV,124.0
Neufchâteau,Valence-TGV,79.0
Lille-Flandres,Strasbourg-Ville,132.0
Metz-Ville,Mâcon-Ville,79.0
Metz-Ville,Mulhouse-Ville,50.0
Thionville,Dijon-Ville,72.0
Thionville,Belfort-Montbéliard-TGV,58.0
Toul,Les Arcs-Draguignan,123.0
Culmont-Chalindrey,Toulon,100.0
Culmont-Chalindrey,Les Arcs-Draguignan,105.0
Toul,Narbonne,107.0
Culmont-Chalindrey,Neufchâteau,24.5
Culmont-Chalindrey,Toulouse-Matabiau,108.0
Grenoble,Versailles-Chantiers,108.0
Bellegarde,Versailles-Chantiers,91.0
St-Michel-Valloire,Versailles-Chantiers,113.0
Valence-TGV,Paris-Montparnasse,107.0
Annecy,Massy-Palaiseau-Grande-Ceinture,104.0
Bourg-en-Bresse,Massy-Palaiseau-Grande-Ceinture,84.0
Perpignan,Massy-TGV,124.0
Agde,Massy-TGV,116.0
Bellegarde,Massy-Palaiseau-Grande-Ceinture,91.0
Mulhouse-Ville,Paris-Est,114.0
Nurieux,Paris-Est,89.0
Montauban-Ville-Bourbon,Sète,45.0
Arras,St-Brieuc,119.0
Lamballe,Arras,119.0
Guingamp,Lyon-Perrache-Voyageurs,122.0
Lille-Europe,La Rochelle-Ville,122.0
St-Brieuc,TGV Haute-Picardie,120.0
Caen,Bourg-St-Maurice,125.0
Caen,Aime-La Plagne,125.0
Lison,Albertville,125.0
Moûtiers-Salins-Brides-les-Bains,Lisieux,125.0
Chambéry-Challes-les-Eaux,Lisieux,125.0
Bayeux,Albertville,125.0
Chambéry-Challes-les-Eaux,Poitiers,124.0
Chambéry-Challes-les-Eaux,Valognes,125.0
Valognes,Bourg-St-Maurice,125.0
Carentan,Bourg-St-Maurice,125.0
Évreux-Embranchement,Landry,125.0
Évreux-Embranchement,Albertville,125.0
Bourg-St-Maurice,Bernay,125.0
Tours,Aix-en-Provence-TGV,125.0
Tours,Marseille-St-Charles,125.0
Lille-Europe,Annecy,127.0
Lille-Europe,Valence-TGV,127.0
Rennes,Aix-les-Bains-Le Revard,127.0
Lille-Flandres,Brest,125.0
Grenoble,La Baule-Escoublac,125.0
Pornichet,Grenoble,125.0
Le Croisic,Grenoble,125.0
Bordeaux-St-Jean,Mâcon-Ville,128.0
Lille-Europe,Bourg-St-Maurice,127.0
Lille-Flandres,Grenoble,127.0
Lille-Europe,St-Gervais-les-Bains-Le Fayet,127.0
Lille-Flandres,Bourg-St-Maurice,127.0
Lille-Europe,Albertville,127.0
Modane,Lille-Europe,127.0
Moûtiers-Salins-Brides-les-Bains,Arras,127.0
Bourg-St-Maurice,Douai,127.0
Albertville,Douai,127.0
Modane,Arras,127.0
Aime-La Plagne,Douai,127.0
Lille-Flandres,Sallanches-Combloux-Megève,127.0
Modane,Douai,127.0
Dunkerque,Aime-La Plagne,127.0
Douai,St-Michel-Valloire,127.0
Landry,Douai,127.0
Dunkerque,Albertville,127.0
Arras,Sallanches-Combloux-Megève,127.0
Lille-Flandres,St-Avre-la-Chambre,127.0
St-Avre-la-Chambre,Douai,127.0
Lille-Flandres,Annemasse,127.0
St-Avre-la-Chambre,Arras,127.0
Dunkerque,Modane,127.0
Dunkerque,La Roche-sur-Foron,127.0
Dunkerque,Annecy,127.0
Lille-Europe,La Roche-sur-Foron,127.0
Lille-Europe,Aix-les-Bains-Le Revard,127.0
Annecy,Arras,127.0
Nantes,St-Michel-Valloire,127.0
La Roche-sur-Foron,Nantes,127.0
Le Havre,Marseille-St-Charles,129.0
Nantes,Valence,132.0
Rennes,Valence,132.0
Bourg-St-Maurice,Rennes,132.0
Landry,Rennes,132.0
Saumur-Rive-Droite,Aix-en-Provence-TGV,133.0
Marseille-St-Charles,TGV Haute-Picardie,136.0
Montpellier (CNM),TGV Haute-Picardie,136.0
Guingamp,La Roche-sur-Foron,137.0
La Roche-sur-Foron,St-Brieuc,137.0
Moûtiers-Salins-Brides-les-Bains,St-Brieuc,137.0
Vannes,Albertville,137.0
Lorient,St-Michel-Valloire,137.0
Cluses,Redon,137.0
Lorient,St-Gervais-les-Bains-Le Fayet,137.0
Aime-La Plagne,Vannes,137.0
Guingamp,Albertville,137.0
Landry,Auray,137.0
Bourg-St-Maurice,Redon,137.0
Chambéry-Challes-les-Eaux,Lorient,137.0
Moûtiers-Salins-Brides-les-Bains,Auray,137.0
Moûtiers-Salins-Brides-les-Bains,Redon,137.0
Albertville,Redon,137.0
La Roche-sur-Foron,Vannes,137.0
La Roche-sur-Foron,Redon,137.0
Lorient,Annecy,137.0
Annecy,Redon,137.0
Marseille-St-Charles,Nantes,142.0
Avignon-TGV,Nantes,142.0
Aix-en-Provence-TGV,Nantes,142.0
Agen,Lille-Europe,144.0
Dax,TGV Haute-Picardie,144.0
Dax,Massy-TGV,122.0
Massy-TGV,Tarbes,128.0
Massy-TGV,Savenay,88.0
Saumur-Rive-Droite,Lyon-Part-Dieu,99.0
Châtellerault,St-Pierre-des-Corps,16.0
Laval,Rennes,18.5
Tours,Futuroscope,20.5
Le Mans,Vitré,27.5
Le Mans,Rennes,37.0
Le Mans,Guingamp,53.0
St-Étienne-Châteaucreux,Marne-la-Vallée-Chessy,100.0
Montbard,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),57.0
Marne-la-Vallée-Chessy,Belfort-Montbéliard-TGV,97.0
Massy-TGV,Valence,103.0
Mantes-la-Jolie,Valence,103.0
Miramas,Paris-Gare-de-Lyon,105.0
Meuse-TGV,Marne-la-Vallée-Chessy,44.0
Meuse-TGV,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),44.0
Dunkerque,Paris-Nord,66.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Savenay,85.0
Lyon-Perrache-Voyageurs,Nantes,108.0
Lyon-Part-Dieu,Futuroscope,96.0
Villeneuve-lès-Avignon,Marseille-St-Charles,30.0
Avignon-TGV,Toulon,41.0
Arles,Mâcon-Loché-TGV,61.0
Colmar,Paris-Gare-de-Lyon,112.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Saverne,85.0
Vendôme-Villiers-sur-Loir,Grenoble,112.0
Avignon-TGV,Vendôme-Villiers-sur-Loir,125.0
Vendôme-Villiers-sur-Loir,Montpellier (CNM),125.0
Vendôme-Villiers-sur-Loir,Arras,101.0
Lorraine-TGV,Vendôme-Villiers-sur-Loir,106.0
Vendôme-Villiers-sur-Loir,Saverne,127.0
Marseille-St-Charles,Perpignan,51.0
Colmar,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),96.0
Meuse-TGV,Saverne,51.0
Lille-Flandres,École-Valentin,120.0
